digit,M_connections,N_axons,T,N_positive_samples,Accuracy LR,Accuracy FF,Accuracy IF,Accuracy baseline,release probability,train_epochs,test_epochs
6,5,100,40,1024,96.58,94.58,90.42,90.42,1.0,15,3
7,5,100,30,1024,96.05,93.84666666666666,90.10333333333334,89.72,0.5,15,3
3,5,100,20,128,92.82000000000001,90.73,90.30333333333334,89.9,0.5,15,3
0,1,100,40,5000,97.56,90.2,90.24,90.2,1.0,1,1
2,5,100,20,1024,94.69666666666666,93.56,91.32666666666667,89.68,0.5,15,3
7,1,100,20,2048,96.17,90.72,90.41333333333334,89.72,0.5,15,3
8,5,100,40,128,90.86333333333333,90.30666666666667,90.25999999999999,90.25999999999999,0.5,15,3
3,5,100,20,128,94.17,90.21000000000001,90.16,89.9,1.0,15,3
9,1,100,100,512,92.09,89.91,89.91,89.91,1.0,15,3
1,5,100,50,7000,97.89999999999999,93.74,88.64999999999999,88.64999999999999,1.0,1,1
3,5,100,20,5000,95.66,93.33,91.09,89.9,1.0,15,3
4,5,100,20,7000,95.0,92.21000000000001,90.88000000000001,90.18,1.0,1,1
3,5,100,50,7000,95.02000000000001,93.71000000000001,89.9,89.9,1.0,1,1
4,5,100,20,64,91.66666666666666,90.55333333333333,90.39333333333333,90.18,0.5,15,3
2,5,100,40,5000,95.71,95.12,90.42,89.68,1.0,15,3
2,5,100,30,16,90.49000000000001,89.73,89.68,89.68,1.0,15,3
4,8,100,10,1024,93.88666666666666,91.19,90.74,90.18,0.5,15,3
4,5,100,10,2048,95.28999999999999,92.54,91.43,90.18,1.0,15,3
4,5,100,20,64,93.03,90.7,90.8,90.18,1.0,15,3
7,5,100,50,7000,96.6,94.63000000000001,89.72,89.72,1.0,1,1
4,10,100,20,1024,94.13333333333334,91.64999999999999,90.61666666666667,90.18,0.5,15,3
3,5,100,40,1024,95.04,93.56,90.22,89.9,1.0,15,3
2,5,100,10,16,92.93,91.03,89.92,89.68,1.0,15,3
2,1,100,80,4096,95.33666666666667,89.68,89.68,89.68,0.5,15,3
4,5,100,10,7000,94.93,91.86,91.3,90.18,1.0,1,1
9,5,100,50,5000,92.96,92.10000000000001,89.92,89.91,1.0,15,3
8,10,100,20,64,90.36333333333333,90.26666666666667,90.25999999999999,90.25999999999999,0.25,15,3
2,10,100,20,1024,95.14333333333333,93.71000000000001,91.15333333333334,89.68,0.5,15,3
2,5,100,20,512,95.3,93.78999999999999,91.84,89.68,1.0,15,3
3,1,100,30,4096,95.28999999999999,90.46,90.46,89.9,1.0,15,3
2,5,100,50,7000,95.3,94.54,89.8,89.68,1.0,1,1
9,5,100,40,1024,92.66,92.01,89.92,89.91,1.0,15,3
4,2,100,30,2048,94.29666666666667,91.49000000000001,90.39333333333333,90.18,0.5,15,3
4,5,100,30,1024,94.95,92.47,90.61,90.18,1.0,15,3
2,2,100,10,2048,95.75,93.83,91.86,89.68,1.0,15,3
2,5,100,10,16,90.33333333333333,90.21333333333334,89.95666666666666,89.68,0.5,15,3
4,5,100,20,2048,94.19333333333333,91.64333333333333,90.73666666666666,90.18,0.5,15,3
2,1,100,20,5000,95.53,91.97999999999999,91.9,89.68,1.0,1,1
8,1,100,30,1024,92.02666666666667,90.25999999999999,90.25999999999999,90.25999999999999,0.5,15,3
2,5,100,80,7000,95.13000000000001,92.44,89.68,89.68,1.0,1,1
9,5,100,50,7000,92.56,91.91,89.91,89.91,1.0,1,1
5,1,100,80,5000,93.21000000000001,91.09,91.08000000000001,91.08000000000001,1.0,1,1
9,5,100,20,5000,93.06,90.64999999999999,89.91,89.91,1.0,15,3
7,5,100,100,7000,96.78999999999999,92.71000000000001,89.72,89.72,1.0,1,1
2,5,100,20,1024,94.87666666666667,93.58666666666666,91.09333333333333,89.68,0.5,15,3
2,8,100,10,1024,94.66333333333333,92.94,90.91333333333334,89.68,0.5,15,3
2,5,100,20,7000,95.64,94.39999999999999,92.13,89.68,1.0,1,1
4,5,100,20,5000,95.46,93.41000000000001,91.31,90.18,1.0,15,3
2,5,100,30,128,93.09666666666668,93.16333333333333,90.36,89.68,0.5,15,3
6,5,100,40,5000,96.5,94.44,90.42,90.42,1.0,1,1
3,1,100,10,2048,95.5,90.64,91.08000000000001,89.9,1.0,15,3
6,5,100,80,7000,96.91,93.87,90.42,90.42,1.0,1,1
5,1,100,20,32,91.13666666666667,91.08000000000001,91.08333333333334,91.08000000000001,0.5,15,3
3,3,100,30,2048,94.61,92.30666666666667,90.24333333333333,89.9,0.5,15,3
9,5,100,40,7000,92.81,92.27,89.91,89.91,1.0,1,1
8,5,100,40,5000,93.30000000000001,91.36,90.25999999999999,90.25999999999999,1.0,15,3
0,5,100,40,7000,97.88,93.17999999999999,90.36,90.2,1.0,1,1
3,2,100,80,1024,94.44,90.65666666666667,89.9,89.9,0.5,15,3
7,5,100,30,16,92.52,89.84,89.72,89.72,1.0,15,3
2,3,100,20,1024,94.92,93.46,91.05666666666666,89.68,0.5,15,3
8,3,100,100,2048,93.19,90.67,90.25999999999999,90.25999999999999,1.0,15,3
2,5,100,10,16,92.29,91.19,90.25999999999999,89.68,1.0,15,3
2,5,100,30,16,90.52,90.25999999999999,90.0,89.68,1.0,15,3
2,3,100,10,1024,94.66333333333333,92.92333333333333,90.98333333333333,89.68,0.5,15,3
4,10,100,30,1024,94.8,92.54,90.72,90.18,1.0,15,3
4,5,100,30,64,92.67999999999999,91.03999999999999,90.56,90.18,1.0,15,3
8,5,100,40,5000,93.23,91.13,90.25999999999999,90.25999999999999,1.0,15,3
9,10,100,100,5000,92.77,92.44,89.91,89.91,1.0,15,3
4,5,100,10,16,92.58,91.03,90.53,90.18,1.0,15,3
4,5,100,80,7000,94.84,90.85,90.18,90.18,1.0,1,1
7,5,100,30,1024,96.65,94.24,90.18,89.72,1.0,15,3
7,5,100,40,5000,96.94,95.3,89.99000000000001,89.72,1.0,15,3
4,3,100,20,2048,95.24000000000001,93.0,91.14999999999999,90.18,1.0,15,3
6,5,100,20,7000,96.77,93.78,90.42,90.42,1.0,1,1
2,5,100,40,1024,95.15,94.24,90.28,89.68,1.0,15,3
3,5,100,40,5000,95.13000000000001,93.89999999999999,90.18,89.9,1.0,15,3
3,5,100,20,7000,95.26,92.73,91.07,89.9,1.0,1,1
2,5,100,40,5000,95.7,94.93,90.38000000000001,89.68,1.0,15,3
1,5,100,30,7000,97.98,89.99000000000001,88.64999999999999,88.64999999999999,1.0,1,1
3,5,100,20,64,93.77,89.94,90.01,89.9,1.0,15,3
6,5,100,80,5000,97.24000000000001,93.89,90.42,90.42,1.0,15,3
3,5,100,60,7000,94.83,93.53,89.9,89.9,1.0,1,1
4,5,100,20,512,94.63000000000001,92.43,91.02,90.18,1.0,15,3
9,5,100,100,7000,92.73,91.12,89.91,89.91,1.0,1,1
8,5,100,50,5000,93.17999999999999,91.10000000000001,90.25999999999999,90.25999999999999,1.0,15,3
3,5,100,40,7000,95.06,93.69,89.94,89.9,1.0,1,1
7,5,100,30,128,94.44,92.75999999999999,90.14,89.72,0.5,15,3
8,5,100,10,5000,92.84,90.27,90.25999999999999,90.25999999999999,1.0,1,1
3,5,100,50,7000,95.16,93.43,89.9,89.9,1.0,1,1
2,1,100,10,2048,94.77666666666667,91.22,91.16,89.68,0.5,15,3
5,5,100,80,5000,93.66,92.58999999999999,91.08000000000001,91.08000000000001,1.0,15,3
3,8,100,20,2048,95.28999999999999,92.92,90.98,89.9,1.0,15,3
2,2,100,20,2048,95.82000000000001,94.49,91.97,89.68,1.0,15,3
2,10,100,30,1024,95.38,94.92,91.02,89.68,1.0,15,3
2,5,100,10,128,93.48333333333333,91.57,90.96333333333332,89.68,0.5,15,3
3,5,100,10,5000,94.91000000000001,91.63,90.83,89.9,1.0,1,1
1,5,100,80,5000,98.14,94.84,88.64999999999999,88.64999999999999,1.0,15,3
2,2,100,10,1024,95.61,93.54,91.86999999999999,89.68,1.0,15,3
2,5,100,10,5000,95.44,93.13,91.94,89.68,1.0,1,1
5,5,100,40,5000,93.34,92.19000000000001,91.08000000000001,91.08000000000001,1.0,1,1
7,1,100,20,2048,96.89,91.9,90.57,89.72,1.0,15,3
2,5,100,40,5000,94.91000000000001,94.36,90.25999999999999,89.68,1.0,1,1
3,10,100,100,64,91.75999999999999,90.45333333333333,89.9,89.9,0.5,15,3
2,5,100,30,5000,95.78,95.39999999999999,91.34,89.68,1.0,15,3
2,5,100,30,1024,94.74333333333334,94.01,90.55333333333333,89.68,0.5,15,3
1,5,100,40,1024,97.99,91.88,88.64999999999999,88.64999999999999,1.0,15,3
7,2,100,20,4096,96.39,92.92333333333333,90.42999999999999,89.72,0.5,15,3
8,5,100,100,5000,92.65,90.71000000000001,90.25999999999999,90.25999999999999,1.0,1,1
6,5,100,80,7000,96.87,93.38,90.42,90.42,1.0,1,1
3,5,100,40,7000,94.98,93.64,89.9,89.9,1.0,1,1
3,5,100,20,256,93.8,91.62333333333333,90.58666666666667,89.9,0.5,15,3
3,1,100,20,4096,95.50999999999999,91.03,90.86999999999999,89.9,1.0,15,3
5,5,100,40,1024,92.65,92.45,91.08000000000001,91.08000000000001,1.0,15,3
1,5,100,60,5000,98.16,94.47,88.64999999999999,88.64999999999999,1.0,15,3
6,10,100,10,128,96.06,90.42,90.44,90.42,1.0,15,3
9,3,100,50,32,89.96,89.92666666666666,89.91,89.91,0.25,15,3
4,5,100,60,5000,95.35,92.24,90.18,90.18,1.0,15,3
6,5,100,10,7000,96.87,92.45,90.42,90.42,1.0,1,1
2,2,100,30,2048,95.64,94.08,90.91,89.68,1.0,15,3
6,10,100,60,512,95.67,94.05666666666667,90.42,90.42,0.5,15,3
0,5,100,30,5000,98.22,93.05,90.28,90.2,1.0,15,3
2,3,100,10,2048,95.81,93.63,91.83,89.68,1.0,15,3
3,5,100,100,7000,94.82000000000001,92.60000000000001,89.9,89.9,1.0,1,1
3,5,100,40,7000,94.97,93.45,89.91,89.9,1.0,1,1
4,5,100,20,32,92.64,90.77,90.18,90.18,1.0,15,3
4,8,100,20,1024,94.96,92.35,91.06,90.18,1.0,15,3
3,1,100,30,1024,94.29666666666667,90.24,90.20333333333333,89.9,0.5,15,3
2,5,100,20,1024,95.81,94.37,91.97,89.68,1.0,15,3
7,5,100,10,32,93.37333333333333,90.58,90.33333333333333,89.72,0.5,15,3
4,8,100,10,2048,93.92,91.41333333333334,90.73,90.18,0.5,15,3
4,5,100,30,2048,94.94,92.97,90.61,90.18,1.0,15,3
7,8,100,30,2048,96.98,95.07,90.44,89.72,1.0,15,3
3,5,100,40,7000,94.89999999999999,93.65,89.92,89.9,1.0,1,1
2,5,100,20,128,93.25666666666666,92.24333333333334,90.77333333333333,89.68,0.5,15,3
2,8,100,20,1024,94.89333333333333,93.64,91.20333333333333,89.68,0.5,15,3
3,5,100,30,1024,95.23,92.91,90.52,89.9,1.0,15,3
4,2,100,10,1024,93.97333333333333,91.23333333333333,90.62333333333333,90.18,0.5,15,3
4,5,100,30,64,93.03,90.53999999999999,90.23,90.18,1.0,15,3
2,5,100,10,4096,96.04,94.42,92.17999999999999,89.68,1.0,15,3
2,1,100,10,4096,94.58,91.14666666666666,91.05666666666666,89.68,0.5,15,3
4,1,100,30,2048,95.0,90.66,90.63,90.18,1.0,15,3
3,5,100,30,6131,95.58,93.58999999999999,90.67,89.9,1.0,3,3
2,1,100,30,4096,95.77,91.49000000000001,90.83,89.68,1.0,15,3
5,5,100,40,7000,93.47999999999999,92.24,91.08000000000001,91.08000000000001,1.0,1,1
9,5,100,100,5000,93.01,91.53,89.91,89.91,1.0,15,3
6,10,100,20,256,95.16333333333333,92.47666666666666,90.42,90.42,0.5,15,3
6,5,100,40,5000,97.00999999999999,95.55,90.42,90.42,1.0,15,3
4,5,100,10,7000,95.17,92.28,91.14999999999999,90.18,1.0,1,1
4,5,100,20,16,91.14999999999999,90.34,90.24,90.18,1.0,15,3
3,5,100,10,2048,94.26666666666667,91.22666666666667,90.56,89.9,0.5,15,3
4,5,100,40,1024,94.67999999999999,92.53,90.24,90.18,1.0,15,3
5,5,100,100,5000,93.13,91.69,91.08000000000001,91.08000000000001,1.0,1,1
0,5,100,50,5000,98.04,93.60000000000001,90.22,90.2,1.0,15,3
3,5,100,10,32,93.30000000000001,89.92,89.91,89.9,1.0,15,3
4,8,100,10,4096,95.43,92.83,91.32000000000001,90.18,1.0,15,3
3,3,100,10,4096,95.83,91.95,90.75999999999999,89.9,1.0,15,3
7,5,100,20,5000,96.83,93.73,90.86999999999999,89.72,1.0,1,1
2,2,100,20,1024,94.86,93.17333333333333,91.21000000000001,89.68,0.5,15,3
6,5,100,30,7000,96.71,94.0,90.42,90.42,1.0,1,1
2,2,100,30,2048,94.90666666666667,93.10000000000001,90.68333333333334,89.68,0.5,15,3
8,5,100,100,7000,92.86999999999999,90.51,90.25999999999999,90.25999999999999,1.0,1,1
6,10,100,100,128,94.62333333333333,92.23333333333333,90.42,90.42,0.5,15,3
6,5,100,40,7000,96.52,94.76,90.42,90.42,1.0,1,1
3,1,100,20,1024,94.38666666666666,90.54333333333334,90.53666666666666,89.9,0.5,15,3
2,1,100,30,2048,94.92,91.26666666666667,90.72,89.68,0.5,15,3
2,8,100,20,1024,95.30999999999999,94.49,91.89,89.68,1.0,15,3
7,1,100,40,5000,96.39,90.07,89.8,89.72,1.0,1,1
9,5,100,10,7000,92.97999999999999,90.25,89.96,89.91,1.0,1,1
7,5,100,80,7000,96.86,93.87,89.72,89.72,1.0,1,1
3,3,100,20,2048,94.84333333333333,91.81,90.63,89.9,0.5,15,3
3,5,100,20,1024,95.41,92.75999999999999,91.0,89.9,1.0,15,3
3,1,100,50,5000,94.72,89.95,89.9,89.9,1.0,1,1
9,5,100,60,7000,92.81,92.66,89.91,89.91,1.0,1,1
3,5,100,20,32,92.11,90.32,89.94,89.9,1.0,15,3
8,5,100,20,5000,93.11,90.92,90.25999999999999,90.25999999999999,1.0,15,3
1,5,100,80,7000,98.18,93.47,88.64999999999999,88.64999999999999,1.0,1,1
4,3,100,10,1024,94.03,91.41333333333334,90.63,90.18,0.5,15,3
3,5,100,30,256,94.01,91.34,90.33,89.9,1.0,15,3
5,5,100,30,7000,93.35,91.83,91.08000000000001,91.08000000000001,1.0,1,1
4,3,100,20,4096,94.13,91.49000000000001,90.63,90.18,0.5,15,3
3,2,100,30,1024,95.09,92.11,90.58,89.9,1.0,15,3
9,5,100,40,1024,92.31,91.59,89.91,89.91,1.0,15,3
0,5,100,20,5000,97.98,91.9,90.21000000000001,90.2,1.0,15,3
0,5,100,20,7000,97.75,91.75999999999999,90.23,90.2,1.0,1,1
4,5,100,100,5000,95.52000000000001,90.98,90.18,90.18,1.0,15,3
2,3,100,30,2048,95.09,93.72666666666667,90.62,89.68,0.5,15,3
3,1,100,20,1024,95.17,90.78,91.07,89.9,1.0,15,3
3,5,100,20,5000,95.56,93.12,90.83,89.9,1.0,15,3
2,2,100,10,4096,94.47,92.84,91.12,89.68,0.5,15,3
4,5,100,30,256,92.99333333333333,91.02,90.24,90.18,0.5,15,3
4,5,100,20,128,93.75,90.42999999999999,91.10000000000001,90.18,1.0,15,3
3,8,100,20,2048,95.46,93.39,90.81,89.9,1.0,15,3
2,5,100,20,1024,95.33,94.6,91.96,89.68,1.0,15,3
2,10,100,20,2048,95.62,94.82000000000001,92.17,89.68,1.0,15,3
7,5,100,30,128,94.53,92.86,90.02,89.72,0.5,15,3
3,5,100,20,7000,95.27,92.61,91.07,89.9,1.0,1,1
2,5,100,100,7000,95.47,91.8,89.68,89.68,1.0,1,1
5,5,100,30,5000,93.36,91.53999999999999,91.08000000000001,91.08000000000001,1.0,1,1
2,5,100,40,5000,95.63000000000001,95.49,90.42,89.68,1.0,15,3
0,1,100,80,5000,98.00999999999999,90.23,90.2,90.2,1.0,1,1
2,1,100,100,5000,95.3,89.68,89.68,89.68,1.0,1,1
0,1,100,10,5000,97.72999999999999,90.2,90.2,90.2,1.0,1,1
2,10,100,40,1024,94.64333333333333,94.45,90.10666666666667,89.68,0.5,15,3
7,5,100,30,128,94.69999999999999,92.33333333333333,89.86333333333333,89.72,0.5,15,3
2,2,100,30,5958,95.29666666666667,93.28999999999999,90.56666666666666,89.68,0.5,3,3
3,1,100,100,5000,94.86,89.9,89.9,89.9,1.0,1,1
4,5,100,50,5000,95.24000000000001,92.88,90.2,90.18,1.0,15,3
9,5,100,40,1024,92.47,92.02,89.94,89.91,1.0,15,3
4,1,100,10,4096,93.67333333333333,90.59666666666666,90.73,90.18,0.5,15,3
3,8,100,30,1024,94.33666666666667,92.67333333333333,90.23,89.9,0.5,15,3
6,5,100,40,1024,96.67,94.44,90.42,90.42,1.0,15,3
3,8,100,20,2048,95.04,92.94,91.03,89.9,1.0,15,3
4,5,100,60,5000,95.48,92.45,90.18,90.18,1.0,15,3
8,5,100,100,7000,92.95,90.58,90.25999999999999,90.25999999999999,1.0,1,1
2,8,100,20,2048,95.07333333333334,93.75666666666666,91.25666666666666,89.68,0.5,15,3
2,5,100,80,5000,95.39,93.23,89.69,89.68,1.0,1,1
6,5,100,40,5000,96.57,94.34,90.42,90.42,1.0,1,1
4,5,100,10,5000,95.46,92.81,91.42,90.18,1.0,15,3
4,5,100,20,5000,95.34,92.89,90.97,90.18,1.0,15,3
4,5,100,100,5000,95.03,90.64,90.18,90.18,1.0,1,1
4,2,100,20,2048,94.28333333333333,91.7,90.66666666666666,90.18,0.5,15,3
8,5,100,20,5000,93.28999999999999,91.01,90.25999999999999,90.25999999999999,1.0,15,3
3,5,100,40,7000,95.49,93.45,89.9,89.9,1.0,1,1
7,5,100,30,64,93.60333333333334,92.66333333333333,90.03,89.72,0.5,15,3
3,1,100,30,2048,95.27,90.31,90.5,89.9,1.0,15,3
2,1,100,10,1024,95.47,92.51,91.88,89.68,1.0,15,3
3,5,100,30,5000,95.43,93.53,90.77,89.9,1.0,15,3
4,1,100,10,4096,95.33,91.47999999999999,91.3,90.18,1.0,15,3
6,5,100,40,7000,96.58,95.04,90.42,90.42,1.0,1,1
4,5,100,30,7000,94.51,92.17999999999999,90.36999999999999,90.18,1.0,1,1
2,1,100,20,2048,95.89999999999999,93.08999999999999,92.14,89.68,1.0,15,3
2,5,100,30,128,93.17,93.31,90.60666666666667,89.68,0.5,15,3
4,3,100,30,2048,95.26,92.80000000000001,90.81,90.18,1.0,15,3
5,5,100,40,7000,93.28999999999999,92.34,91.08000000000001,91.08000000000001,1.0,1,1
2,5,100,40,5000,95.72,95.34,90.39,89.68,1.0,15,3
2,5,100,20,128,94.16,90.85,91.7,89.68,1.0,15,3
2,5,100,30,2048,95.53,95.0,90.97,89.68,1.0,15,3
6,5,100,100,7000,97.18,92.24,90.42,90.42,1.0,1,1
3,5,100,10,2048,94.26666666666667,91.4,90.53,89.9,0.5,15,3
5,5,100,50,5000,93.52000000000001,92.77,91.09,91.08000000000001,1.0,15,3
3,5,100,20,1024,94.40333333333332,91.75666666666666,90.59333333333333,89.9,0.5,15,3
4,5,100,30,1024,93.93,91.43,90.36666666666666,90.18,0.5,15,3
2,10,100,30,1024,94.58333333333333,93.90333333333334,90.63666666666667,89.68,0.5,15,3
3,5,100,40,7000,95.28999999999999,93.75,89.91,89.9,1.0,1,1
9,5,100,20,7000,92.89,90.60000000000001,89.94,89.91,1.0,1,1
7,2,100,100,32,93.57,89.72,89.72,89.72,1.0,15,3
9,5,100,50,5000,92.81,92.5,89.91,89.91,1.0,15,3
2,2,100,20,2048,94.85,93.21333333333334,91.13,89.68,0.5,15,3
7,5,100,20,16,93.47999999999999,91.59,89.72,89.72,1.0,15,3
4,5,100,10,1024,93.80666666666667,91.32333333333334,90.76333333333334,90.18,0.5,15,3
3,5,100,20,5000,95.57,92.99,90.98,89.9,1.0,15,3
4,3,100,20,2048,95.21,92.77,91.23,90.18,1.0,15,3
2,5,100,60,5000,95.48,94.62,89.81,89.68,1.0,15,3
6,5,100,80,5000,96.95,93.8,90.42,90.42,1.0,15,3
7,8,100,20,2048,96.76,94.76,90.58,89.72,1.0,15,3
7,5,100,20,7000,96.85000000000001,94.26,90.98,89.72,1.0,1,1
2,5,100,30,7000,95.38,94.48,91.27,89.68,1.0,1,1
0,5,100,20,7000,97.87,91.51,90.25999999999999,90.2,1.0,1,1
7,2,100,10,2048,97.13000000000001,93.88,90.94,89.72,1.0,15,3
3,5,100,20,512,94.39999999999999,91.84333333333333,90.52666666666667,89.9,0.5,15,3
4,1,100,20,5000,94.81,91.17,91.05,90.18,1.0,1,1
4,10,100,20,2048,95.45,93.19,91.29,90.18,1.0,15,3
2,5,100,10,1024,94.53333333333333,92.99333333333333,91.19333333333334,89.68,0.5,15,3
5,5,100,80,5000,93.75,92.65,91.08000000000001,91.08000000000001,1.0,15,3
2,1,100,20,5000,95.53,91.97,92.07,89.68,1.0,1,1
2,5,100,60,5000,95.53,94.3,89.74,89.68,1.0,15,3
4,5,100,30,128,93.49,90.85,90.60000000000001,90.18,1.0,15,3
7,5,100,60,5000,96.95,94.35,89.72,89.72,1.0,15,3
2,8,100,20,2048,95.06333333333333,94.16,91.19,89.68,0.5,15,3
9,10,100,30,256,90.81,90.77,89.91,89.91,0.5,15,3
3,5,100,30,256,94.56,91.77,90.53999999999999,89.9,1.0,15,3
9,5,100,50,5000,92.64,92.81,89.92999999999999,89.91,1.0,15,3
3,5,100,50,7000,95.17,93.96,89.9,89.9,1.0,1,1
3,5,100,20,256,93.45666666666666,91.78666666666668,90.55333333333333,89.9,0.5,15,3
4,5,100,10,32,93.21000000000001,91.24,90.18,90.18,1.0,15,3
3,5,100,40,7000,94.97,93.4,89.91,89.9,1.0,1,1
7,5,100,20,32,94.02000000000001,90.45,89.81,89.72,1.0,15,3
4,5,100,30,16,91.60000000000001,90.19,90.33,90.18,1.0,15,3
7,5,100,40,1024,96.78999999999999,94.73,89.96,89.72,1.0,15,3
2,10,100,30,1024,95.33,94.72,91.0,89.68,1.0,15,3
8,2,100,80,4096,92.59666666666668,90.38000000000001,90.25999999999999,90.25999999999999,0.75,15,3
6,1,100,30,1024,96.21666666666667,90.64999999999999,90.42,90.42,0.75,15,3
8,1,100,20,5000,92.97,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
3,3,100,80,1024,94.90333333333332,92.41333333333334,89.9,89.9,0.75,15,3
2,5,100,20,1024,94.91333333333334,93.83333333333333,91.10000000000001,89.68,0.5,15,3
4,2,100,30,2048,94.27666666666667,91.3,90.39333333333333,90.18,0.5,15,3
8,3,100,80,256,91.96,90.44,90.25999999999999,90.25999999999999,0.75,15,3
3,2,100,20,2048,95.48,91.9,91.06,89.9,1.0,15,3
3,5,100,20,512,94.39,91.80333333333334,90.56666666666666,89.9,0.5,15,3
5,5,100,30,5000,93.66,92.55,91.08000000000001,91.08000000000001,1.0,15,3
7,5,100,40,5000,96.89999999999999,95.15,89.96,89.72,1.0,15,3
7,1,100,30,2048,96.39666666666666,90.55,90.05666666666666,89.72,0.5,15,3
2,5,100,10,5000,96.03,94.65,91.93,89.68,1.0,15,3
8,3,100,50,16,90.26666666666667,90.25999999999999,90.25999999999999,90.25999999999999,0.25,15,3
8,5,100,20,5000,93.38,91.02,90.25999999999999,90.25999999999999,1.0,15,3
3,5,100,20,16,90.48666666666666,89.96333333333332,90.03666666666666,89.9,0.5,15,3
2,5,100,20,32,92.63,91.47,90.13,89.68,1.0,15,3
4,5,100,10,512,95.02000000000001,91.47999999999999,91.0,90.18,1.0,15,3
2,5,100,20,7000,95.86,94.37,92.19000000000001,89.68,1.0,1,1
7,1,100,40,1024,96.87,90.48,90.09,89.72,1.0,15,3
3,5,100,40,5000,95.09,93.74,90.10000000000001,89.9,1.0,15,3
8,5,100,10,7000,92.99,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
3,5,100,30,64,92.21333333333334,90.81,90.08,89.9,0.5,15,3
7,2,100,10,2048,96.21333333333332,92.60666666666667,90.8,89.72,0.5,15,3
7,2,100,10,4096,97.05,93.82000000000001,91.2,89.72,1.0,15,3
7,5,100,10,7000,96.72,93.30000000000001,91.14,89.72,1.0,1,1
7,5,100,10,512,95.78666666666666,92.23333333333333,90.54333333333334,89.72,0.5,15,3
7,3,100,10,2048,95.84,92.34333333333333,90.47666666666667,89.72,0.5,15,3
3,5,100,100,7000,94.62,92.86,89.9,89.9,1.0,1,1
7,5,100,60,5000,97.08,95.05,89.72,89.72,1.0,15,3
5,5,100,50,5000,93.67999999999999,92.99,91.08000000000001,91.08000000000001,1.0,15,3
2,3,100,10,1024,94.86,93.03,90.97666666666666,89.68,0.5,15,3
4,10,100,20,4096,95.45,93.24,91.03999999999999,90.18,1.0,15,3
4,10,100,20,4096,95.56,93.16,91.2,90.18,1.0,15,3
6,5,100,60,5000,96.88,95.04,90.42,90.42,1.0,15,3
1,1,100,100,5000,97.97,88.64999999999999,88.64999999999999,88.64999999999999,1.0,1,1
4,10,100,20,1024,95.06,92.54,90.88000000000001,90.18,1.0,15,3
3,5,100,30,128,94.23,90.35,90.29,89.9,1.0,15,3
3,3,100,20,4096,94.94,92.55,90.77666666666667,89.9,0.75,15,3
3,10,100,40,4096,95.49,94.08,90.16999999999999,89.9,1.0,15,3
2,1,100,30,5000,95.57,91.38,91.06,89.68,1.0,10,3
3,2,100,20,2048,95.61,92.22,91.01,89.9,1.0,15,3
7,5,100,10,256,96.54,91.7,91.10000000000001,89.72,1.0,15,3
7,5,100,30,7000,96.81,94.34,90.06,89.72,1.0,1,1
4,1,100,20,2048,94.06666666666666,90.64,90.59333333333333,90.18,0.5,15,3
6,5,100,100,5000,96.61,92.78,90.42,90.42,1.0,1,1
2,5,100,10,1024,95.58,93.55,92.24,89.68,1.0,15,3
3,2,100,30,2048,94.70333333333333,91.56333333333333,90.31,89.9,0.5,15,3
2,2,100,10,1024,95.71,93.71000000000001,92.29,89.68,1.0,15,3
0,5,100,40,7000,97.67,92.83,90.22,90.2,1.0,1,1
3,3,100,10,2048,94.45333333333333,91.16333333333333,90.54333333333334,89.9,0.5,15,3
3,5,100,40,5000,95.15,93.81,90.16999999999999,89.9,1.0,15,3
0,1,100,80,5000,97.89,90.21000000000001,90.2,90.2,1.0,1,1
2,3,100,30,2048,95.64,94.74000000000001,90.74,89.68,1.0,15,3
5,5,100,60,5000,93.97999999999999,93.31,91.08000000000001,91.08000000000001,1.0,15,3
3,5,100,40,7000,94.88,93.77,89.9,89.9,1.0,1,1
6,1,100,50,5000,96.43,90.42,90.42,90.42,1.0,1,1
3,5,100,20,128,94.41000000000001,90.12,90.36,89.9,1.0,15,3
1,1,100,20,5000,97.8,88.64999999999999,89.12,88.64999999999999,1.0,1,1
4,2,100,30,4096,94.42333333333333,91.49666666666667,90.27,90.18,0.5,15,3
7,3,100,20,2048,96.43333333333334,93.44666666666667,90.56,89.72,0.5,15,3
5,10,100,30,256,92.42,91.38,91.09,91.08000000000001,1.0,15,3
8,5,100,100,7000,92.58,90.41,90.25999999999999,90.25999999999999,1.0,1,1
4,5,100,10,64,92.71333333333334,90.66666666666666,90.56333333333333,90.18,0.5,15,3
4,5,100,10,16,90.58666666666667,90.18,90.34,90.18,0.5,15,3
3,5,100,40,7000,94.97,93.47,89.9,89.9,1.0,1,1
4,8,100,30,2048,94.96,92.83,90.41,90.18,1.0,15,3
2,5,100,20,256,94.09333333333333,93.02333333333334,90.85666666666667,89.68,0.5,15,3
2,5,100,10,4096,95.96000000000001,93.78999999999999,92.02,89.68,1.0,15,3
7,5,100,40,1024,96.86,95.03,90.01,89.72,1.0,15,3
9,5,100,50,7000,92.88,92.39,89.91,89.91,1.0,1,1
7,8,100,30,2048,96.92,94.84,90.16,89.72,1.0,15,3
1,5,100,50,5000,98.13,94.41000000000001,88.64999999999999,88.64999999999999,1.0,15,3
